id,Price,Usage
5006,7834999,Public
27801,6000000,Private
3063,4795000,Private
24775,3100000,Private
13722,9500000,Public
13770,6400000,Private
10924,8500000,Public
27409,5385000,Public
6267,15500000,Public
29927,6515000,Public
19505,4158000,Private
27936,9600000,Private
11428,32100000,Public
26291,28200000,Public
3023,7300000,Public
30402,3000000,Private
5414,2800000,Private
14054,14000000,Public
939,4950000,Private
10124,4200000,Public
22345,12500000,Public
27282,3000000,Public
2585,9234000,Public
9350,2400000,Public
28143,18000000,Private
28667,2099000,Public
9434,2500000,Public
30140,2464000,Public
26152,3650000,Private
9920,7500000,Public
17075,11000000,Private
3256,3772000,Private
13674,59500000,Public
30870,3360000,Private
10352,6000000,Public
21327,14300000,Public
7406,16000000,Private
776,6461000,Public
480,6461000,Public
14264,3000000,Public
24186,30400000,Public
16067,17500000,Public
25495,8200000,Public
29376,4299000,Public
2982,4605000,Private
32162,12700000,Public
16635,22000000,Public
32116,14100000,Private
4034,12000000,Private
31118,22000000,Private
12781,3415000,Public
31803,9148000,Public
17639,11500000,Private
811,2089999,Private
23441,3779999,Private
3588,3270000,Private
23923,8342000,Private
27261,4200000,Private
30841,3000000,Public
1103,3806000,Private
1011,4500000,Private
31001,4570000,Private
10549,5200000,Public
23317,14300000,Private
9826,4600000,Private
16095,6800000,Public
1024,5610000,Private
4280,4326000,Public
32010,8500000,Private
16104,29900000,Public
2012,7559999,Public
31061,11500000,Public
22287,5625000,Private
13079,55000000,Private
20814,3500000,Public
3858,2952000,Public
28382,7800000,Public
1434,3409000,Public
7071,2500000,Public
24159,6150000,Public
26655,4698000,Public
28751,15600000,Public
17401,16399999,Private
28705,4632000,Public
5325,15000000,Public
30826,3264000,Public
18770,7317000,Private
1834,6390000,Public
15490,33000000,Public
31981,3032000,Private
17498,8200000,Public
12769,10500000,Public
10877,31100000,Private
18871,14400000,Public
24554,4054000,Private
4400,2649000,Public
4955,5476000,Private
9655,3000000,Public
17981,4400000,Public
11117,12000000,Public
7327,14500000,Public
25456,5800000,Private
18507,5100000,Private
16783,13700000,Private
19960,9782000,Private
9401,7500000,Private
3509,6242000,Private
11649,5300000,Public
27544,5385000,Public
15975,13000000,Public
21461,5674000,Public
3410,6698999,Private
21005,10200000,Public
23206,9324000,Public
18237,8502000,Private
14476,9700000,Public
20027,5000000,Private
23234,5500000,Private
13525,3700000,Private
19673,4800000,Private
23013,4209000,Public
19750,3542000,Private
13243,13000000,Private
2688,10500000,Private
3761,6730000,Public
9520,23500000,Private
27699,2700000,Private
17964,9906000,Private
20910,5849000,Private
20537,5295000,Private
14601,4600000,Private
3694,22000000,Private
18104,30000000,Public
1661,4798000,Private
28279,6500000,Public
4186,3400000,Private
2714,4635000,Private
3638,4800000,Private
23374,10700000,Private
4273,7500000,Public
23140,7504000,Private
11677,2580000,Private
2992,3700000,Private
29823,3500000,Public
22353,3677000,Public
19805,8749000,Public
6526,5800000,Public
7475,4300000,Private
3518,6886000,Private
12491,4800000,Public
26004,7208000,Private
23794,6909999,Public
18873,11000000,Public
28867,40000000,Private
13617,5500000,Private
22970,6000000,Private
13588,3100000,Public
52,4165000,Public
22782,11299999,Public
20351,10500000,Private
13197,14000000,Public
9737,141100000,Private
8602,2914000,Public
3463,6344000,Public
11074,5500000,Public
30468,7000000,Private
31840,7077000,Private
5383,2900000,Private
4949,5444000,Private
24909,8400000,Public
24450,3261999,Public
25324,2851000,Public
13169,30000000,Public
21090,19500000,Public
5762,2700000,Private
25628,89800000,Public
32563,22000000,Public
27362,2400000,Private
22385,2400000,Public
2904,3906000,Private
25438,5409000,Public
17923,17000000,Private
24687,4054000,Public
20082,4750000,Public
14242,4600000,Private
30488,2800000,Public
16229,28500000,Private
12862,33000000,Private
10574,3800000,Public
25523,8400000,Public
32812,7344000,Private
7414,20900000,Public
30902,12600000,Public
29120,21500000,Private
17119,25000000,Private
22478,5900000,Public
16887,2500000,Private
31385,2082999,Private
9767,2930000,Private
14748,5500000,Public
25730,5004000,Private
18002,6500000,Public
26112,4476000,Private
28330,3822000,Public
15416,8499000,Public
11942,19700000,Private
10890,8500000,Public
29472,3659000,Private
31311,3746000,Private
5187,15500000,Private
29958,8745000,Public
21735,3865000,Private
7403,14700000,Private
32516,4900000,Private
18305,5000000,Public
28901,9500000,Public
24625,8400000,Private
6562,3200000,Public
26922,2796000,Public
11715,6200000,Public
15165,3000000,Private
30811,6800000,Public
10573,3588000,Public
2357,2303000,Private
1182,4426000,Public
3222,3636999,Public
21385,5503000,Private
18927,7272000,Private
32580,7100000,Private
16801,138000000,Private
3265,4118000,Public
21319,10000000,Private
22975,4500000,Private
9419,3500000,Private
8757,2740000,Public
25857,11700000,Public
24339,4400000,Public
17767,10900000,Public
12805,11000000,Public
23048,2558000,Public
29407,3800000,Public
5477,2200000,Private
24247,8400000,Private
23006,4840000,Private
12068,10000000,Private
8925,2700000,Private
32577,4256000,Private
25702,5782000,Private
100,3072000,Public
30729,3834000,Private
27787,4000000,Private
26011,8159999,Private
2207,27200000,Public
18506,5280000,Public
15334,12000000,Public
8670,6500000,Public
32366,10300000,Public
3254,4485000,Public
24799,8120000,Private
21844,12200000,Private
32106,11399999,Public
22621,10200000,Public
9798,2500000,Public
31446,2384000,Private
7986,4800000,Public
24483,2288000,Private
23152,7698999,Private
27727,5171000,Private
22643,7600000,Public
6868,5700000,Public
8868,2000000,Public
27151,6010000,Public
15415,11900000,Public
10841,6400000,Private
25942,6150000,Public
26885,7300000,Public
30577,28000000,Private
21388,4995000,Public
25733,5000000,Public
12313,37000000,Public
25973,7965000,Public
12301,4000000,Private
15744,42600000,Public
2676,4635000,Private
7525,30000000,Private
2070,4000000,Public
32653,2856000,Public
13925,8844000,Public
14137,11000000,Public
11206,28000000,Public
5604,3400000,Private
29743,6200000,Private
32611,3996000,Public
12526,9500000,Public
30137,2550000,Private
1563,4536000,Public
789,4200000,Public
25844,9098000,Public
29584,6200000,Private
11751,4600000,Private
31705,3368000,Public
11299,2300000,Private
11194,7500000,Private
29921,6039000,Public
31532,72600000,Public
2061,3881000,Public
13078,60000000,Public
5910,6000000,Public
25914,8400000,Private
7324,8700000,Public
27215,2500000,Private
1966,2471000,Public
10887,30400000,Private
280,3211999,Private
11478,8600000,Private
16869,2450000,Public
1690,18100000,Public
14412,14900000,Public
8735,2500000,Private
22498,49200000,Private
2043,3881000,Public
9116,2199000,Public
32591,2958000,Private
29131,21500000,Private
12375,10000000,Private
19321,13700000,Private
32744,5500000,Private
9889,6000000,Public
14326,8750000,Public
14874,4823000,Public
879,3479999,Public
3200,5017000,Public
25957,17100000,Public
22812,7015000,Private
25430,4569000,Public
6672,2550000,Public
6453,19000000,Private
17746,11500000,Public
20951,28300000,Public
1569,4391000,Private
21256,7200000,Private
6585,4300000,Public
6341,2400000,Public
18270,9563000,Private
14654,2500000,Private
7047,2800000,Private
14483,43500000,Private
30501,21500000,Private
28223,21000000,Public
6293,3200000,Private
4845,2297000,Private
1266,2777000,Public
18076,4500000,Private
21011,7200000,Private
26301,9300000,Private
6502,15500000,Private
14699,23200000,Public
24289,6015000,Public
21454,9240000,Private
31739,10800000,Public
2227,3986999,Public
4716,12700000,Private
1962,5063000,Private
4851,2249000,Public
7499,312500000,Public
9273,2450000,Public
12509,88000000,Public
10138,13500000,Public
20782,2436000,Public
32330,4700000,Public
12060,9100000,Public
121,2699000,Private
31849,8500000,Private
7745,3200000,Public
8137,9500000,Public
18496,4800000,Public
24546,7998999,Public
28435,4000000,Public
6730,4800000,Private
7427,16000000,Public
20130,6500000,Private
8970,2122000,Private
28614,3200000,Public
4810,2747000,Public
8957,3300000,Public
15593,2350000,Private
2398,3300000,Public
3842,4676000,Public
21016,4498000,Public
13238,14000000,Private
4871,2499000,Public
30270,3615999,Public
3585,7359999,Public
22228,4340000,Public
12710,65000000,Private
29044,8295999,Private
31716,4500000,Private
27049,4280000,Private
334,3242000,Public
29633,3400000,Public
22657,12400000,Public
9712,16000000,Private
13594,7800000,Private
19411,35200000,Public
6857,12000000,Private
29609,3300000,Public
21066,198600000,Private
18209,6000000,Public
13458,7998999,Public
23277,7456000,Public
32278,11000000,Private
10405,6200000,Private
4513,15600000,Private
4596,3500000,Private
26610,2596000,Private
4206,2600000,Private
10986,400000000,Public
25997,3400000,Private
10671,2000000,Public
27753,14600000,Private
15671,7800000,Public
20679,10100000,Private
29717,5400000,Public
12584,7000000,Public
29137,5687000,Public
4762,4500000,Public
5282,15800000,Public
21764,12600000,Private
13950,60000000,Private
30231,8500000,Public
25872,6845999,Private
15242,3700000,Public
32315,12000000,Public
6070,3050000,Public
657,2535000,Private
23845,9523000,Public
8827,2400000,Public
16362,9800000,Private
29835,5500000,Public
19305,3500000,Public
26947,8283000,Public
993,5197000,Private
14003,38000000,Public
943,9198000,Private
13630,105000000,Public
25798,7748999,Public
13776,11500000,Public
12784,18500000,Public
21796,7450000,Public
28131,2400000,Public
13307,25500000,Public
5678,15000000,Private
21161,26900000,Public
16797,20299999,Private
14421,2283000,Private
19025,8500000,Private
17644,8300000,Private
26892,6900000,Private
32399,5764000,Public
10504,2374000,Private
8049,30000000,Private
20664,7181999,Private
11809,4800000,Public
905,7450000,Public
15411,13400000,Private
16886,2300000,Public
10157,15000000,Private
28730,7936000,Public
26994,7500000,Public
30236,9500000,Private
4413,7056000,Private
20511,6456999,Public
8704,3800000,Private
22264,11900000,Public
15097,2795000,Private
23770,47000000,Public
20325,7100000,Private
24517,2899000,Public
19736,17000000,Public
3322,2605000,Public
8362,2900000,Public
19327,4239000,Public
16516,15300000,Private
14736,13500000,Public
18568,8045000,Public
15291,8975000,Private
18326,8500000,Private
31474,6900000,Public
11188,25000000,Private
7822,21000000,Public
16145,7400000,Public
6865,8499000,Public
17212,3100000,Public
24402,8050000,Private
10424,2005000,Private
10883,16500000,Private
15521,18100000,Public
15703,19100000,Public
10039,9500000,Private
4584,3400000,Public
6134,7000000,Private
22315,8716000,Private
4028,3143000,Private
18080,5200000,Private
21929,5400000,Private
5749,14800000,Private
17171,2800000,Private
17526,26000000,Public
11448,16800000,Private
27380,2620000,Public
19024,4660000,Private
21761,7200000,Private
15621,4500000,Public
20848,2464000,Private
16519,23200000,Private
22521,6723999,Public
30960,28500000,Public
15488,9600000,Private
311,6506999,Private
5627,3600000,Private
15590,2950000,Public
23894,9567000,Public
25257,3100000,Private
30452,5200000,Private
31373,3064000,Private
5467,2900000,Public
18840,10100000,Public
30988,8315000,Private
23227,10500000,Private
3172,4114000,Public
12724,12000000,Public
11607,2700000,Public
20635,5970000,Public
15423,4400000,Public
29090,4800000,Private
3769,3701000,Private
17604,26800000,Private
27246,3600000,Private
23375,11500000,Private
29437,3397000,Private
13160,23600000,Private
4706,5561000,Public
17541,22500000,Public
24910,4133000,Private
28420,2520000,Public
22609,8023000,Private
5770,2200000,Private
24867,2288000,Private
15421,4500000,Private
26541,2300000,Public
10980,40000000,Private
23558,9204000,Public
9300,2122000,Private
32353,2780000,Public
24894,4300000,Public
2664,6500000,Public
23202,9300000,Private
30899,2100000,Private
18716,3700000,Private
26264,9912000,Private
23885,10900000,Public
4569,4485000,Public
3826,8303000,Public
2508,10800000,Private
596,4599000,Public
9698,77500000,Private
15661,10000000,Public
6746,30000000,Public
24543,25000000,Private
7790,16000000,Private
7136,3900000,Public
25439,4809000,Public
21241,12000000,Public
30943,3600000,Private
20066,5000000,Private
15803,10300000,Private
288,5580000,Private
10491,32799999,Public
9279,2355000,Public
30602,3400000,Private
3492,13899999,Private
27385,3770000,Public
32917,10500000,Private
18258,6290000,Private
4217,3023000,Private
21770,14000000,Private
32014,6021000,Public
3848,4604000,Public
10389,5000000,Public
9544,2249000,Private
16842,7400000,Private
24117,3500000,Public
9758,2211000,Public
14431,2585000,Public
30925,2400000,Private
28554,4900000,Private
6126,13500000,Public
9536,2715000,Public
5697,14500000,Public
31842,3689000,Public
30351,4866000,Private
5894,4100000,Public
12745,4300000,Public
30299,3160000,Private
702,17900000,Private
30708,5600000,Private
22713,5800000,Private
343,2441000,Public
32886,4560000,Public
4070,3500000,Public
4149,5781000,Private
912,6336000,Private
8132,11000000,Private
8270,3700000,Public
15400,8500000,Public
6814,14800000,Public
14652,6000000,Private
18527,5000000,Public
16176,19100000,Public
1035,4860000,Public
6235,9500000,Public
31116,11000000,Public
19067,10500000,Public
8,5521000,Private
31343,3264000,Public
21513,4000000,Public
32402,4316000,Public
18906,8325000,Public
15766,4100000,Public
17013,15500000,Public
19974,3900000,Private
14742,8900000,Private
18391,4000000,Private
5145,3399000,Private
15786,19000000,Public
20437,5034000,Private
31453,2500000,Public
23258,4809000,Public
20291,6845000,Public
9807,6900000,Private
23204,9324000,Public
1680,16600000,Public
32450,85300000,Private
23137,4806000,Public
23366,6711000,Private
5934,4200000,Public
20073,4000000,Public
20380,25800000,Private
4742,15100000,Private
12758,55000000,Public
651,2535000,Public
20994,6915000,Private
26070,6917000,Public
18572,9197000,Private
5746,16500000,Private
715,8900000,Public
9897,20000000,Public
15716,18500000,Public
24952,3045000,Public
15361,20700000,Private
30194,2200000,Public
25021,16700000,Public
22019,13500000,Public
8274,16800000,Private
26133,4133000,Private
7102,3000000,Public
6753,11000000,Private
10982,150000000,Public
11276,4500000,Private
13625,39100000,Private
28663,5300000,Public
17039,18000000,Private
15041,2400000,Public
718,6500000,Public
15776,4200000,Private
5191,2400000,Private
5673,16000000,Private
28689,4200000,Public
7937,3000000,Private
25045,2500000,Public
25441,5355000,Public
24422,32599999,Private
4282,4435000,Public
6367,5500000,Private
32000,11900000,Private
7063,2000000,Public
10115,15000000,Private
5706,15000000,Private
29271,6842000,Public
3488,24600000,Public
23357,7329000,Public
7748,25500000,Private
21866,7873999,Public
5377,2100000,Private
32044,3724000,Private
20729,2653000,Public
28250,11000000,Public
4932,5476000,Private
24930,4133000,Public
8040,52500000,Public
12564,14200000,Private
12912,16500000,Public
6909,20500000,Public
22954,4262000,Private
7530,4700000,Public
10827,5900000,Public
27854,3200000,Public
24969,15000000,Public
28547,4000000,Private
8478,25000000,Public
21906,11000000,Public
23254,9498000,Private
28609,2800000,Private
12613,20000000,Private
25244,3100000,Private
6604,18000000,Private
14441,4600000,Private
6879,18500000,Public
9246,2200000,Public
9169,2819000,Public
29664,10500000,Public
19310,6000000,Private
5553,3700000,Private
14261,4000000,Private
8447,12500000,Private
21294,4455000,Public
14384,6000000,Private
4424,4000000,Public
199,12000000,Public
29063,7400000,Private
30269,3615999,Public
21269,2660000,Private
31725,3200000,Public
22351,3946000,Private
19868,13500000,Public
15333,11000000,Public
22870,6210000,Private
30745,3300000,Private
18200,10200000,Public
8610,2248000,Private
7516,11000000,Private
30154,5000000,Private
28070,2781000,Private
3799,3244000,Public
18779,8500000,Private
12599,15000000,Private
29072,3325000,Public
8180,4500000,Private
28465,3986000,Public
16337,11500000,Public
346,19500000,Private
1945,4104999,Private
6455,16700000,Private
13577,2150000,Public
21048,11800000,Private
9253,2700000,Public
13346,3951000,Private
10495,17000000,Private
30918,3000000,Public
14897,3445000,Public
21213,41200000,Private
29273,5230000,Public
1414,7400000,Private
26482,9727000,Private
20070,14000000,Private
31848,52000000,Public
20347,25800000,Private
21347,20000000,Public
10820,16000000,Private
13267,7500000,Public
25756,11000000,Private
13811,52600000,Private
12858,35000000,Private
11836,5300000,Public
144,10000000,Public
13982,22300000,Private
23778,48300000,Public
1050,3200000,Public
32894,2927000,Private
17099,16500000,Private
21967,11000000,Private
1512,4408000,Private
29673,4505000,Private
24716,11000000,Private
3064,4085000,Public
13707,67000000,Public
12637,5200000,Public
25208,5187000,Public
31511,72600000,Private
1818,4859000,Private
27980,2500000,Private
11764,39000000,Public
25536,5297000,Public
9382,3251000,Public
26996,7500000,Public
25877,10600000,Public
11808,6050000,Public
9928,2700000,Private
31009,4900000,Public
17282,8900000,Private
19150,8150000,Public
18620,4200000,Private
9841,3500000,Public
18109,7500000,Public
21321,9900000,Public
20318,8000000,Private
13471,4900000,Private
16181,20000000,Private
26248,13600000,Private
13199,15500000,Private
19763,3600000,Public
5172,19000000,Private
4115,3740000,Private
19304,5600000,Private
30565,2550000,Public
12596,6200000,Public
10090,13000000,Private
7785,15500000,Private
11137,14200000,Public
28677,7100000,Private
15981,6500000,Private
18685,3300000,Private
26463,3372999,Public
6528,2700000,Public
8575,4799000,Private
21434,10200000,Public
13852,8900000,Public
20465,6581000,Private
19822,4600000,Public
29730,3153000,Public
24319,14000000,Public
26991,2240000,Private
9985,2450000,Private
5550,8200000,Private
30255,2000000,Public
31786,3049000,Private
19217,8900000,Private
28967,7500000,Private
28870,8100000,Private
4665,17000000,Private
30287,2600000,Private
5139,3399000,Public
10128,6000000,Private
31402,2553000,Private
5954,11000000,Public
27372,6500000,Private
20505,6097000,Public
9998,18500000,Public
15494,13500000,Private
4037,5957000,Private
16823,11000000,Public
29041,8120000,Public
8470,25000000,Private
30736,3099000,Private
27762,8295000,Private
8674,2100000,Public
26976,22300000,Private
19141,8200000,Public
15431,4400000,Public
7578,8600000,Public
6263,28500000,Private
21723,8200000,Public
1771,9759000,Private
27119,13500000,Private
10821,35000000,Public
8615,2986000,Public
24520,7840000,Public
2136,4705000,Private
21608,4099000,Public
32702,6157000,Private
24632,8400000,Public
6824,15500000,Private
12542,125000000,Public
7839,55000000,Private
11654,9200000,Public
15584,6100000,Public
21346,25000000,Private
26546,5572000,Private
15188,6300000,Private
284,39000000,Public
9774,2452000,Private
11794,24500000,Private
32104,94000000,Public
11331,7600000,Public
4203,5988000,Private
14928,9000000,Public
11579,7900000,Private
32108,9200000,Private
31193,2147000,Private
261,6200000,Private
27131,13300000,Public
10838,6500000,Private
32690,4527000,Private
22924,6200000,Public
10700,8500000,Private
5128,14000000,Public
30052,2700000,Private
21989,7348000,Public
14378,18800000,Public
27200,3199000,Private
27650,5200000,Public
23231,4700000,Public
29097,5200000,Private
12422,12200000,Private
656,3869000,Private
29979,5100000,Private
25932,2975000,Private
29508,2470000,Public
22064,7476000,Private
31846,6000000,Public
8304,2300000,Public
28520,4119000,Private
18833,4500000,Private
31704,2036000,Private
17859,7462000,Private
28134,2431000,Public
28688,4200000,Private
29352,8500000,Public
21157,18000000,Private
6821,15500000,Private
3532,7900000,Private
7231,3000000,Public
1444,3050000,Private
23589,12900000,Private
2901,3782000,Public
30733,3399000,Public
31075,4311000,Private
27610,3600000,Public
12162,5200000,Public
21089,8243000,Private
14094,17500000,Public
12430,8400000,Private
25254,5400000,Public
32609,4057000,Private
21921,2880000,Public
3128,3667000,Private
3634,2999000,Private
10007,2500000,Public
14303,6000000,Private
25979,7884000,Private
30304,2988000,Public
2334,7102000,Private
1489,4289000,Private
31540,72600000,Public
15324,2300000,Private
17661,22000000,Private
1851,26000000,Private
15164,2500000,Private
1366,2725000,Private
20334,6698000,Private
11940,2534000,Private
25561,3400000,Private
11570,14000000,Private
25842,22599999,Public
9532,2100000,Private
24171,7500000,Public
28284,6500000,Public
23282,8209000,Private
27575,6000000,Public
18499,3800000,Private
28092,4800000,Public
8156,17000000,Private
4256,18500000,Public
20660,6531999,Public
13655,8400000,Private
20708,2578000,Private
2604,17200000,Public
367,4513000,Public
17163,11000000,Private
10718,21000000,Private
21635,4440000,Public
9509,6500000,Public
32913,5602000,Public
20582,18900000,Private
127,3306000,Public
30002,4500000,Public
20720,2578000,Private
4969,5476000,Private
28165,7500000,Public
24263,2300000,Private
21888,7631999,Public
30726,3400000,Private
21604,5180000,Public
456,2400000,Public
9056,2952000,Public
16872,2450000,Private
10727,9600000,Private
16747,4400000,Public
1805,5290000,Private
30,3404000,Private
21075,6762000,Private
6215,15500000,Public
30593,3500000,Public
4468,13000000,Public
25175,4500000,Public
17151,7800000,Private
3162,3490999,Private
27902,5647000,Private
3498,5780000,Private
12964,4500000,Public
5341,16000000,Public
14757,4700000,Private
22593,10600000,Private
10369,15000000,Private
16658,12000000,Public
24978,10400000,Public
6355,2700000,Private
28454,6775000,Private
19865,4500000,Private
18979,3700000,Public
9427,2900000,Private
26573,8400000,Public
21189,21300000,Public
9418,55000000,Private
30730,3660000,Public
24421,13000000,Public
32051,12800000,Private
6346,2700000,Public
14091,6500000,Public
27382,2300000,Public
27327,4000000,Public
18672,10000000,Private
13814,50800000,Public
30906,5171000,Private
8387,16000000,Private
536,8222000,Public
13398,14500000,Private
14992,6000000,Public
3778,6400000,Public
28280,3000000,Public
12754,55000000,Public
30478,7800000,Private
1718,27599999,Public
25765,5244000,Public
9987,2500000,Public
11644,15500000,Public
32596,7102000,Private
8101,15200000,Public
25604,12700000,Public
19693,33100000,Public
985,4928000,Public
11753,5000000,Private
24141,4635000,Public
16147,27500000,Private
30705,2550000,Private
29576,2600000,Public
10443,6200000,Private
2566,9234000,Private
14301,16500000,Private
12010,180000000,Private
21503,6172000,Public
16367,7000000,Private
27366,2460000,Private
7278,5000000,Public
6332,18500000,Public
21757,15700000,Private
29054,10100000,Private
7411,16500000,Private
2851,8548000,Private
21332,4656000,Private
21848,12300000,Public
13938,18800000,Public
15771,3900000,Public
219,8657000,Private
10468,14500000,Private
16333,12100000,Private
10001,15000000,Private
18387,10300000,Public
26975,9498000,Public
6635,2300000,Private
3483,4000000,Public
6757,13000000,Private
7924,18000000,Public
5653,16500000,Private
15335,9500000,Public
2641,5800000,Public
28595,8500000,Public
16643,11500000,Public
8922,2300000,Public
26080,17300000,Private
14720,19200000,Public
27765,3825000,Private
4125,4300000,Public
15665,3600000,Private
31747,2959000,Private
31623,6300000,Public
32076,5700000,Public
7726,3800000,Private
10324,11000000,Private
19998,3900000,Private
2463,5600000,Public
16153,9200000,Public
17219,5599000,Public
16463,50000000,Public
14825,10000000,Public
21261,7200000,Private
14020,8600000,Public
12456,3200000,Public
31464,5200000,Public
25217,3859000,Private
2471,5737000,Private
29387,4000000,Private
28042,2208000,Private
29263,4760000,Public
20989,6396000,Private
32265,6000000,Public
15895,4000000,Public
31645,4854000,Private
22017,10500000,Private
13371,14500000,Public
30047,12000000,Private
25484,6500000,Public
11311,6400000,Public
1741,6536000,Private
18712,8000000,Private
17329,26800000,Public
8525,16500000,Private
21019,4912000,Public
20072,7500000,Private
21099,10500000,Public
30097,4900000,Public
2583,8540000,Public
17407,3459000,Private
8351,17500000,Public
4759,6800000,Private
25946,7000000,Public
15315,6200000,Public
26595,4346000,Private
24146,8200000,Private
3971,56200000,Private
8867,2400000,Private
2559,10500000,Private
7107,21000000,Public
29085,6000000,Public
12481,7100000,Public
2684,8700000,Public
13431,17500000,Public
11746,10300000,Private
27454,3354999,Private
6620,18000000,Private
20218,20000000,Private
27158,8080000,Public
25975,9261000,Private
29136,3036000,Public
5026,14800000,Public
19825,4228000,Private
3177,6296000,Private
25853,16000000,Private
24352,7840000,Public
27476,4920000,Public
7152,2800000,Private
12167,12700000,Public
28395,5700000,Public
2582,8303000,Public
2724,7200000,Public
21298,61300000,Public
11195,9000000,Private
31985,3049000,Private
11866,2800000,Public
18867,17000000,Public
11216,28400000,Public
25218,2848000,Public
26182,5175000,Public
3334,4250000,Public
17190,4600000,Private
2924,6659999,Private
5803,4200000,Private
2171,6598999,Private
7085,2400000,Public
21216,33800000,Public
2495,2311000,Private
32525,11500000,Private
10080,4500000,Public
4699,24000000,Private
14244,20000000,Public
6112,2100000,Private
28508,3600000,Private
17496,9600000,Private
22111,4500000,Public
20430,7429000,Private
30885,5905000,Public
28659,4813000,Public
16358,4000000,Private
31058,6600000,Public
27423,7800000,Public
12800,32500000,Public
18419,20000000,Public
31400,3127000,Private
25930,3062000,Public
5864,8200000,Private
19599,11200000,Public
25955,20600000,Public
10673,5300000,Public
28632,5700000,Private
10519,3985000,Private
18533,6000000,Private
15306,6500000,Private
27557,2500000,Private
18541,6900000,Private
23968,22400000,Public
2579,5764000,Public
30056,2875000,Public
29911,2419000,Private
18656,3500000,Public
15955,7500000,Private
16144,15500000,Public
32484,4788000,Public
29806,5900000,Private
31952,13600000,Private
7451,13000000,Public
6392,2030000,Private
5654,16000000,Public
4387,2061000,Public
19365,5800000,Public
291,6123000,Private
30121,4694000,Public
28702,4500000,Private
2085,7216000,Private
25714,4702000,Public
22134,7831999,Public
32919,4218000,Public
11474,28000000,Private
28055,5594000,Private
11551,12900000,Public
17385,3326000,Public
5863,7000000,Private
11051,7600000,Private
1553,8500000,Private
1765,13600000,Public
24863,6500000,Public
8340,330000000,Private
2865,8029000,Private
14956,13200000,Private
4303,7100000,Private
5100,4500000,Public
11693,6200000,Public
16922,2600000,Private
3740,3800000,Public
26299,23400000,Private
16707,12900000,Private
29636,3011000,Public
16340,16600000,Public
18918,13500000,Public
18679,4710000,Public
4104,2000000,Private
24183,8500000,Private
13681,4400000,Private
12848,50000000,Private
2797,6018000,Public
19928,46000000,Public
12799,18500000,Private
16665,37400000,Public
1714,4338000,Public
15598,2200000,Public
741,16900000,Private
17851,6344000,Private
30439,7200000,Public
10153,4300000,Private
2549,33300000,Public
24309,40599999,Public
28783,6500000,Public
21555,6584999,Public
4739,18600000,Public
4286,12000000,Public
2496,4326000,Private
18097,3300000,Private
7091,3200000,Private
19452,10900000,Private
10992,3100000,Private
13290,23300000,Public
16069,6000000,Public
4438,7492000,Private
21349,14400000,Private
17433,39900000,Public
4702,3861999,Private
1827,17500000,Private
5453,4500000,Private
640,59000000,Public
32078,6274000,Private
22894,5868000,Public
16839,7000000,Private
24305,27000000,Public
26364,10900000,Private
26169,7687000,Public
953,4257000,Public
16870,2800000,Private
11711,8000000,Private
6206,12000000,Public
31494,2000000,Public
27427,2650000,Public
21681,5380000,Public
5523,2500000,Public
24651,8081999,Private
8971,2250000,Private
31050,15000000,Public
32306,2829000,Private
16722,18800000,Private
30229,2295000,Public
28622,6700000,Public
15289,4500000,Public
11000,7200000,Private
16031,5690000,Public
27833,4600000,Private
4040,7917000,Public
3566,5112000,Private
19530,16299999,Public
18717,3200000,Public
1202,7000000,Private
10600,4000000,Private
7567,110000000,Private
22937,7000000,Private
22199,5951000,Private
8082,13500000,Public
17092,5990000,Private
23461,4700000,Private
1322,6700000,Private
29310,2005000,Public
16354,2700000,Private
6239,11100000,Public
7555,35000000,Public
4391,2082000,Private
22735,5200000,Public
26283,10100000,Public
3211,4331000,Private
15570,9618000,Private
3308,5330000,Public
13082,25500000,Private
8504,20000000,Public
2081,8644000,Public
26298,20400000,Private
19266,8800000,Public
23367,8148000,Public
6399,3600000,Public
14173,11500000,Private
19312,4403000,Private
14338,22500000,Private
16900,2400000,Private
24991,17500000,Public
11680,14000000,Private
25671,12700000,Public
8295,16500000,Private
29363,4200000,Private
10353,9200000,Private
8409,35000000,Public
26077,6200000,Private
14602,25400000,Public
9233,2100000,Private
31953,7867000,Private
23801,8345999,Private
21783,11500000,Private
31698,6900000,Public
5164,5000000,Private
2221,28000000,Public
27459,4452000,Public
31363,2384000,Private
11072,7200000,Public
20164,4600000,Private
28406,2410000,Public
431,10000000,Private
11727,4700000,Public
31823,3656000,Private
2687,5737000,Public
512,2750000,Public
10533,4300000,Public
13108,11000000,Public
13761,9167000,Public
1901,8280000,Public
21049,7341000,Private
27828,2300000,Private
9334,2715000,Private
4072,3295000,Private
31681,4608000,Public
24258,19000000,Private
31301,85300000,Private
26353,12400000,Public
23899,6145000,Private
27976,3500000,Public
15697,22000000,Private
23086,4948000,Public
18963,7203000,Private
19248,4158000,Private
4749,2998000,Private
20298,9369000,Private
30936,4600000,Private
16118,12000000,Private
25405,2900000,Public
27729,3256000,Public
4480,3636000,Public
31103,4251000,Private
3979,18100000,Public
32369,4836000,Public
26254,24300000,Public
17672,33500000,Private
5589,3500000,Public
22514,3522999,Public
21867,44900000,Private
15396,7400000,Private
10798,16000000,Public
19571,11200000,Public
2955,3881000,Private
10012,4850000,Public
15118,2400000,Private
24481,32000000,Private
